MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.012695	s	2/4/2020 9:51:25 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
9.6382608	27644.354	57.842773	2.4707339
9.6386719	27655.127	57.852539	2.471137
9.6425257	27659.111	57.862305	2.4716847
9.6421413	27663.133	57.87207	2.4721134
9.6446762	27656.195	57.881836	2.4726553
9.6456242	27656.332	57.891602	2.4731221
9.6481543	27651.109	57.901367	2.4735937
9.6489277	27652.604	57.911133	2.4740357
9.6504698	27663.871	57.920898	2.4745634
9.6530581	27663.871	57.930664	2.4750462
9.6551905	27659.912	57.94043	2.4755316
9.6562138	27659.631	57.950195	2.4760306
9.6565266	27658.814	57.959961	2.4765167
9.6590033	27660.52	57.969727	2.4770405
9.6606302	27659.23	57.979492	2.4775035
9.663228	27664.551	57.989258	2.4779201
9.6644077	27667.176	57.999023	2.4784565
9.6664066	27669.088	58.008789	2.4789994
9.6680517	27667.701	58.018555	2.4795504
9.6692991	27661.018	58.02832	2.4800282
9.6705103	27665.717	58.038086	2.4805949
9.6725712	27664.18	58.047852	2.4809992
9.674077	27667.545	58.057617	2.4814451
9.6758614	27666	58.067383	2.4819453
9.6759148	27658.264	58.077148	2.4824808
9.6789951	27661.24	58.086914	2.4829502
9.6809483	27662.959	58.09668	2.4834735
9.6821823	27665.432	58.106445	2.483958
9.6836929	27669.02	58.116211	2.4844344
9.6850204	27666.506	58.125977	2.4849472
9.688736	27665.143	58.135742	2.4853835
9.6879263	27663.363	58.145508	2.4858127
9.6908817	27657.393	58.155273	2.4863174
9.6918201	27659.961	58.165039	2.4868605
9.6939974	27658.57	58.174805	2.4872794
9.6958075	27667.412	58.18457	2.4878006
9.6957273	27665.863	58.194336	2.4882898
9.6987848	27666.975	58.204102	2.4887152
9.6998672	27669.658	58.213867	2.4892871
9.7017717	27667.961	58.223633	2.4897981
9.7039347	27666.344	58.233398	2.4903154
9.7062283	27671.02	58.243164	2.4907925
9.7063532	27670.416	58.25293	2.4912283
9.7074842	27671.164	58.262695	2.4917333
9.7099791	27668.016	58.272461	2.492255
9.7112083	27665.891	58.282227	2.492702
9.7132463	27668.367	58.291992	2.4931798
9.7148466	27673.406	58.301758	2.4935768
9.7169752	27670.506	58.311523	2.4941514
9.7187634	27667.854	58.321289	2.4946525
9.7196484	27668.215	58.331055	2.4951286
9.721262	27670.818	58.34082	2.495698
9.7230587	27663.268	58.350586	2.4961073
9.7241011	27668.119	58.360352	2.4965899
9.7270374	27666.223	58.370117	2.4970529
9.7280836	27670.584	58.379883	2.4976342
9.7297421	27672.338	58.389648	2.498049
9.731472	27662.611	58.399414	2.4985805
9.7324696	27661.959	58.40918	2.4989991
9.7356472	27654.936	58.418945	2.4994335
9.7368097	27658.035	58.428711	2.4998913
9.7378063	27661.051	58.438477	2.5003569
9.738553	27668.201	58.448242	2.5008502
9.7405024	27663.652	58.458008	2.5012891
9.7421837	27667.168	58.467773	2.5017588
9.7446823	27670.242	58.477539	2.5022657
9.7454739	27666.203	58.487305	2.5027442
9.7471943	27668.178	58.49707	2.5031776
9.7493181	27668.371	58.506836	2.503691
9.7509899	27664.594	58.516602	2.504128
9.7516155	27671.783	58.526367	2.5046637
9.7539892	27672.023	58.536133	2.5052414
9.7549505	27670.938	58.545898	2.5056198
9.7579861	27672.768	58.555664	2.5061722
9.7585402	27674.947	58.56543	2.5066483
9.7609634	27671.992	58.575195	2.5071537
9.7631311	27674.066	58.584961	2.5075803
9.7634573	27668.582	58.594727	2.5080245
9.7655544	27673.438	58.604492	2.5085094
9.7667704	27673.51	58.614258	2.509023
9.7681112	27673.43	58.624023	2.5095434
9.7700338	27677.363	58.633789	2.5100164
9.7714062	27676.514	58.643555	2.5105329
9.7741241	27676.793	58.65332	2.5109434
9.7752419	27680.99	58.663086	2.5115364
9.7764301	27684.871	58.672852	2.5120449
9.7785759	27683.332	58.682617	2.5125446
9.7800875	27680.629	58.692383	2.5130506
9.7832527	27675.645	58.702148	2.513499
9.7837353	27674.689	58.711914	2.5139122
9.7857332	27682.225	58.72168	2.5143974
9.7871103	27678.268	58.731445	2.5149486
9.7886391	27678.168	58.741211	2.5153942
9.7910976	27674.795	58.750977	2.5159342
9.7923536	27678.271	58.760742	2.5163932
9.7933416	27681.486	58.770508	2.5169473
9.794589	27674.365	58.780273	2.5174077
9.7965517	27683.08	58.790039	2.517925
9.797575	27682.443	58.799805	2.5184305
9.8003645	27682.125	58.80957	2.5188975
9.8016348	27678.613	58.819336	2.5193145
9.8040972	27675.381	58.829102	2.519886
9.8042812	27676.125	58.838867	2.5202041
9.8060331	27678.58	58.848633	2.5207996
9.808774	27686.432	58.858398	2.521301
9.8096046	27678.121	58.868164	2.5218017
9.8110132	27678.566	58.87793	2.5223074
9.8128462	27676.543	58.887695	2.5227449
9.8151436	27682.363	58.897461	2.5233023
9.8148127	27672.674	58.907227	2.5237544
9.8169851	27678.854	58.916992	2.5241418
9.8191357	27675.465	58.926758	2.5246928
9.8210802	27680.973	58.936523	2.5251122
9.8226089	27680.047	58.946289	2.525557
9.8235083	27687.674	58.956055	2.5261204
9.8254881	27682.654	58.96582	2.5266602
9.8267488	27687.313	58.975586	2.5271659
9.8287868	27686.689	58.985352	2.5276439
9.8305531	27692.229	58.995117	2.5281355
9.8319302	27686.48	59.004883	2.5286651
9.8339777	27685.066	59.014648	2.5292335
9.835412	27689.922	59.024414	2.5295703
9.8382063	27695.109	59.03418	2.5301545
9.8384342	27686.611	59.043945	2.5306656
9.8408661	27696.738	59.053711	2.5311885
9.8428106	27684.738	59.063477	2.5316751
9.844183	27682.135	59.073242	2.5320411
9.8458681	27676.031	59.083008	2.5326302
9.846839	27674.473	59.092773	2.5329878
9.8490868	27682.379	59.102539	2.533483
9.8502855	27678.813	59.112305	2.5339622
9.8508034	27683.119	59.12207	2.5343833
9.8521185	27686.02	59.131836	2.5349491
9.8550329	27683.854	59.141602	2.5353673
9.8557482	27687.916	59.151367	2.5358477
9.8587389	27683.221	59.161133	2.536366
9.8590918	27687.758	59.170898	2.5367806
9.8619394	27693.039	59.180664	2.5372171
9.8638525	27695.014	59.19043	2.5378327
9.8652296	27685.861	59.200195	2.5382771
9.8657351	27692.031	59.209961	2.5388317
9.8679876	27678.355	59.219727	2.5392954
9.8698072	27670.176	59.229492	2.5396051
9.8696594	27667.098	59.239258	2.5400558
9.8708172	27672.801	59.249023	2.5405827
9.8740625	27678.506	59.258789	2.5410738
9.8762941	27678.459	59.268555	2.5414
9.8773489	27683.471	59.27832	2.5420866
9.8775234	27686.285	59.288086	2.5425298
9.8802233	27684.465	59.297852	2.542973
9.8820877	27689.133	59.307617	2.5435374
9.8830576	27682.586	59.317383	2.5440166
9.885601	27681.998	59.327148	2.5443659
9.8863344	27680.496	59.336914	2.5448697
9.8878098	27691.486	59.34668	2.5454509
9.8902988	27689.021	59.356445	2.5458934
9.8917522	27695.221	59.366211	2.546349
9.8936834	27693.279	59.375977	2.5469649
9.8952074	27701.459	59.385742	2.5473521
9.8975773	27701.844	59.395508	2.5479155
9.8986855	27704.305	59.405273	2.5483847
9.8998165	27696.162	59.415039	2.5488248
9.9021053	27698.223	59.424805	2.5493736
9.9039297	27693.84	59.43457	2.5498066
9.9055386	27697.514	59.444336	2.5503602
9.9073219	27692.85	59.454102	2.5508156
9.9079037	27696.201	59.463867	2.5513437
9.9100542	27698.219	59.473633	2.5518701
9.9109564	27701.189	59.483398	2.5522945
9.9143143	27697.502	59.493164	2.5528286
9.9154625	27701.518	59.50293	2.553277
9.916317	27700.971	59.512695	2.5539589
9.9179125	27702.779	59.522461	2.5543382
9.9200764	27696.229	59.532227	2.5548272
9.9213409	27689.197	59.541992	2.555284
9.9224501	27685.52	59.551758	2.5557446
9.9249401	27699.623	59.561523	2.5562742
9.9262457	27691.268	59.571289	2.5567539
9.9277115	27692.213	59.581055	2.5571339
9.9300766	27690.158	59.59082	2.5576477
9.9307871	27704.799	59.600586	2.5581248
9.9317036	27696.145	59.610352	2.5586436
9.9349356	27704.355	59.620117	2.5591619
9.934989	27698.426	59.629883	2.5595853
9.9375601	27701.023	59.639648	2.5600817
9.9397097	27691.471	59.649414	2.5605736
9.9404116	27692.73	59.65918	2.5610006
9.9432192	27692.225	59.668945	2.5615335
9.9435768	27696.885	59.678711	2.5620809
9.9452486	27699.904	59.688477	2.5625412
9.9467735	27707.555	59.698242	2.5630357
9.9486465	27708.832	59.708008	2.5636287
9.9502916	27713.223	59.717773	2.5641212
9.9520121	27704.713	59.727539	2.564636
9.9539433	27712.553	59.737305	2.5650451
9.9558163	27699.484	59.74707	2.565624
9.9572878	27701.709	59.756836	2.5660317
9.9586058	27696.721	59.766602	2.5664542
9.9599342	27705.182	59.776367	2.5669467
9.9621248	27706.469	59.786133	2.5674832
9.9632511	27708.609	59.795898	2.5680163
9.966197	27709.039	59.805664	2.5684695
9.9654503	27711.941	59.81543	2.5690126
9.9684858	27709.563	59.825195	2.5695333
9.9698534	27712.592	59.834961	2.5700569
9.9720707	27705.16	59.844727	2.5705469
9.9727106	27706.623	59.854492	2.5709758
9.9762869	27704.395	59.864258	2.5714912
9.9766712	27710.465	59.874023	2.5719864
9.977972	27707.195	59.883789	2.5725694
9.9801979	27714.676	59.893555	2.5730548
9.9819326	27712.131	59.90332	2.573539
9.9840384	27714.992	59.913086	2.5740364
9.98592	27710.262	59.922852	2.574492
9.9867201	27706.447	59.932617	2.5750327
9.9879627	27706.445	59.942383	2.5755281
9.9904976	27709.813	59.952148	2.5759192
9.9916821	27704.699	59.961914	2.5764725
9.9927998	27707.828	59.97168	2.5769074
9.9944448	27705.486	59.981445	2.5774829
9.9977751	27717.416	59.991211	2.5778863
9.9984102	27710.633	60.000977	2.5785043
9.9994469	27712.438	60.010742	2.5789905
10.00162	27710.744	60.020508	2.5794041
10.003099	27713.049	60.030273	2.5799327
10.005585	27702.213	60.040039	2.5804627
10.006596	27703.34	60.049805	2.5808692
10.007386	27700.125	60.05957	2.5813808
10.009211	27707.91	60.069336	2.5818295
10.010882	27705.768	60.079102	2.5823836
10.012814	27706.154	60.088867	2.5828793
10.013855	27698.521	60.098633	2.5833256
10.015796	27700.664	60.108398	2.5837483
10.017534	27697.307	60.118164	2.5841353
10.018692	27702.824	60.12793	2.5846665
10.02031	27699.574	60.137695	2.5851653
10.022403	27704.605	60.147461	2.5856395
10.02394	27704.645	60.157227	2.5862355
10.025711	27706.957	60.166992	2.5866444
10.027847	27708.92	60.176758	2.5871472
10.028956	27714.914	60.186523	2.5876431
10.030194	27719.203	60.196289	2.5881116
10.032403	27725.795	60.206055	2.5886307
10.03462	27721.17	60.21582	2.589154
10.035501	27721.76	60.225586	2.589761
10.037548	27719.627	60.235352	2.5902689
10.038894	27720.092	60.245117	2.5907297
10.040512	27717.008	60.254883	2.5913188
10.042121	27712.289	60.264648	2.5917222
10.043485	27709.758	60.274414	2.5921724
10.044334	27712.861	60.28418	2.5926528
10.04779	27714.477	60.293945	2.5931661
10.048961	27705.793	60.303711	2.5935788
10.050338	27709.791	60.313477	2.5940256
10.052319	27707.875	60.323242	2.5946696
10.053432	27701.893	60.333008	2.5951152
10.054661	27703.318	60.342773	2.5955589
10.056364	27705.879	60.352539	2.596035
10.058241	27709.699	60.362305	2.596489
10.059917	27711.225	60.37207	2.596936
10.060794	27713.842	60.381836	2.5974956
10.063074	27711.627	60.391602	2.5979753
10.065179	27717.102	60.401367	2.5984218
10.065864	27714.049	60.411133	2.5989289
10.067348	27714.438	60.420898	2.5993896
10.069417	27712.354	60.430664	2.59986
10.0718	27712.738	60.44043	2.6003423
10.072412	27714.145	60.450195	2.6009057
10.074549	27714.336	60.459961	2.6014214
10.076797	27710.717	60.469727	2.6018653
10.077035	27714.332	60.479492	2.602329
10.080209	27715.078	60.489258	2.6028855
10.081693	27711.539	60.499023	2.6032188
10.081961	27707.479	60.508789	2.603745
10.084733	27708.736	60.518555	2.604249
10.085939	27708.924	60.52832	2.6047308
10.087152	27714.383	60.538086	2.6051915
10.087634	27717.215	60.547852	2.6056964
10.090299	27720.031	60.557617	2.6061981
10.091881	27721.693	60.567383	2.6067545
10.093861	27724.561	60.577148	2.6072299
10.09581	27721.633	60.586914	2.607655
10.096025	27730.395	60.59668	2.6081572
10.098336	27726.701	60.606445	2.6086438
10.100316	27728.744	60.616211	2.6092231
10.102006	27723.035	60.625977	2.6097274
10.103455	27720.855	60.635742	2.6101973
10.105193	27720.375	60.645508	2.6106682
10.106848	27724.795	60.655273	2.6112208
10.108215	27728.775	60.665039	2.6117282
10.11007	27731.518	60.674805	2.6121924
10.112467	27739.629	60.68457	2.6127131
10.114917	27734.361	60.694336	2.6131611
10.115435	27731.154	60.704102	2.6137238
10.11653	27725.037	60.713867	2.6142857
10.118828	27723.986	60.723633	2.6146464
10.119494	27723.779	60.733398	2.6151457
10.122096	27716.207	60.743164	2.6156092
10.123558	27716.35	60.75293	2.6160879
10.125024	27717.467	60.762695	2.6166067
10.126222	27727.273	60.772461	2.6171813
