MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.008789	s	2/4/2020 10:38:57 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
-0.00048726797	279.57092	0.017578125	-0.00047142748
8.9406967e-06	272.26086	0.02734375	-0.00044474727
-0.00055879354	280.96255	0.037109375	-0.000383937
0.00066608191	281.19797	0.046875	-0.00038454455
-0.00017881393	277.75787	0.056640625	-0.00025775807
0.00061243773	279.16373	0.06640625	-0.00038333164
0.00058561563	285.21777	0.076171875	-0.00038186699
0.00050067902	289.3689	0.0859375	-0.00028428622
5.364418e-05	303.84396	0.095703125	-0.00033429169
0.00083148479	324.40152	0.10546875	-0.00021998785
0.0016763806	385.66116	0.11523438	-7.0483657e-05
0.0025704503	473.37637	0.125	0.00017594575
0.0042960048	586.14441	0.13476563	0.00050133024
0.0077739358	703.24146	0.14453125	0.0009271811
0.010478497	826.13391	0.15429688	0.0013146258
0.011184812	948.78979	0.1640625	0.0016511738
0.013723969	1073.36	0.17382813	0.0020954562
0.016392767	1184.665	0.18359375	0.0024174792
0.017671287	1297.7261	0.19335938	0.0027803043
0.020675361	1408.7903	0.203125	0.0031535884
0.02155602	1515.7146	0.21289063	0.0035090721
0.023531914	1611.5315	0.22265625	0.0037268903
0.025838614	1706.0568	0.23242188	0.0039244825
0.026777387	1793.9408	0.2421875	0.0043918006
0.028963387	1881.6516	0.25195313	0.00455881
0.029799342	1967.2145	0.26171875	0.0048310212
0.032861531	2054.5308	0.27148438	0.0051212022
0.033581257	2135.8252	0.28125	0.0053373259
0.035570562	2215.0984	0.29101563	0.0055712378
0.036478043	2296.1184	0.30078125	0.0058958926
0.03734082	2375.7288	0.31054688	0.0060956143
0.039169192	2450.9551	0.3203125	0.0062842565
0.040899217	2528.7471	0.33007813	0.0065074577
0.043219328	2602.1855	0.33984375	0.0068583684
0.044046342	2680.4624	0.34960938	0.007098109
0.044837594	2760.0061	0.359375	0.0073752003
0.046889484	2836.7773	0.36914063	0.0076277158
0.047823787	2915.1155	0.37890625	0.0078132935
0.049933791	2997.2178	0.38867188	0.0080234511
0.050295889	3077.4148	0.3984375	0.0082801757
0.053143501	3158.9905	0.40820313	0.0085347202
0.054068863	3239.4426	0.41796875	0.0088324687
0.055919588	3317.127	0.42773438	0.0089276386
0.057430565	3403.7158	0.4375	0.009241485
0.059835613	3480.3254	0.44726563	0.0094177481
0.061096251	3563.1648	0.45703125	0.0097861988
0.063541532	3651.4841	0.46679688	0.0099824267
0.064837933	3730.2649	0.4765625	0.010281999
0.065866113	3816.8293	0.48632813	0.010587159
0.066979229	3900.3145	0.49609375	0.010871184
0.068789721	3982.2297	0.50585938	0.01113797
0.070989132	4072.4763	0.515625	0.01139078
0.072477758	4150.5864	0.52539063	0.011564093
0.074489415	4236.48	0.53515625	0.011884081
0.075271726	4318.9028	0.54492188	0.012186785
0.076903403	4402.3721	0.5546875	0.012436613
0.079894066	4483.4614	0.56445313	0.012531045
0.080434978	4569.0181	0.57421875	0.012895554
0.081422925	4647.644	0.58398438	0.013071662
0.084275007	4733.5991	0.59375	0.013360277
0.085119903	4819.3237	0.60351563	0.013693828
0.08649677	4905.2256	0.61328125	0.013984998
0.089223683	4990.376	0.62304688	0.014210509
0.090274215	5075.0903	0.6328125	0.014441643
0.092567503	5163.3667	0.64257813	0.014769744
0.093850493	5248.729	0.65234375	0.014995573
0.09393096	5332.1191	0.66210938	0.015269214
0.097136199	5419.7061	0.671875	0.015522314
0.098732114	5504.0889	0.68164063	0.015770499
0.10043979	5589.8906	0.69140625	0.016087534
0.10287613	5676.7959	0.70117188	0.016302295
0.10342598	5758.3037	0.7109375	0.016710883
0.10550916	5846.9971	0.72070313	0.016863499
0.10685474	5936.8809	0.73046875	0.017204789
0.10925531	6027.5508	0.74023438	0.017487049
0.11115521	6128.3472	0.75	0.017720636
0.11305958	6216.1123	0.75976563	0.017922295
0.11443645	6311.2012	0.76953125	0.018325957
0.11505783	6404.7598	0.77929688	0.018628849
0.1183033	6500.0137	0.7890625	0.018922724
0.12078881	6592.5615	0.79882813	0.019173665
0.12166947	6688.9966	0.80859375	0.019511374
0.12468696	6776.8335	0.81835938	0.019734541
0.12604594	6868.561	0.828125	0.020074861
0.12782067	6951.8652	0.83789063	0.020265881
0.12890697	7043.9766	0.84765625	0.020647088
0.13075769	7129.3687	0.85742188	0.020753136
0.13188422	7214.3223	0.8671875	0.021055728
0.1340434	7295.6211	0.87695313	0.021362694
0.13625175	7382.6206	0.88671875	0.021587428
0.13729334	7464.8315	0.89648438	0.021856317
0.14010966	7542.6616	0.90625	0.022099502
0.14152676	7621.5996	0.91601563	0.022365769
0.14294386	7700.1851	0.92578125	0.022636993
0.14349818	7772.6133	0.93554688	0.022783382
0.14535338	7847.4551	0.9453125	0.023114178
0.14682859	7921.1245	0.95507813	0.023268003
0.14949739	8002.5264	0.96484375	0.023581762
0.15120059	8072.5786	0.97460938	0.023808857
0.15193373	8149.3853	0.984375	0.02408048
0.15316755	8216.7197	0.99414063	0.024208551
0.15443265	8292.2285	1.0039063	0.024500765
0.15679747	8362.2402	1.0136719	0.024723575
0.15691817	8434.5762	1.0234375	0.024913931
0.16040057	8503.0088	1.0332031	0.025095705
0.16017258	8575.4639	1.0429688	0.025325095
0.1621753	8646.3525	1.0527344	0.025587058
0.16369075	8720.3545	1.0625	0.025755951
0.16523302	8790.1758	1.0722656	0.026011247
0.16596615	8866.0566	1.0820313	0.026224179
0.16883612	8939.0098	1.0917969	0.02655817
0.16953796	9021.6563	1.1015625	0.02674412
0.17171949	9089.96	1.1113281	0.026960658
0.17163455	9173.3047	1.1210938	0.027176775
0.17400384	9245.3018	1.1308594	0.027569436
0.17647594	9332.4961	1.140625	0.027766829
0.17737448	9408.7314	1.1503906	0.027961541
0.17890781	9490.8809	1.1601563	0.028161135
0.18079877	9573.4492	1.1699219	0.028476985
0.18189847	9656.4834	1.1796875	0.028766992
0.18430352	9733.4668	1.1894531	0.029017122
0.18457621	9823.502	1.1992188	0.029230457
0.18785745	9903.8467	1.2089844	0.029441448
0.18964112	9990.7119	1.21875	0.029781971
0.1905933	10074.061	1.2285156	0.029944507
0.19230545	10164.389	1.2382813	0.03034029
0.19393265	10246.696	1.2480469	0.030495802
0.19717813	10336.874	1.2578125	0.030759828
0.1977101	10416.768	1.2675781	0.031051854
0.19927472	10503.91	1.2773438	0.031197019
0.20223409	10590.783	1.2871094	0.031530805
0.20299852	10676.036	1.296875	0.031846274
0.20421445	10760.374	1.3066406	0.032061305
0.20632446	10850.246	1.3164063	0.032375161
0.20748675	10929.723	1.3261719	0.032641526
0.2105087	11019.922	1.3359375	0.03286168
0.21122843	11096.809	1.3457031	0.033193123
0.21369159	11187.884	1.3554688	0.033327576
0.21478683	11263.877	1.3652344	0.033642016
0.21781772	11354.678	1.375	0.033946186
0.21841228	11433.609	1.3847656	0.034238134
0.22095144	11518.824	1.3945313	0.034560569
0.22125095	11601.386	1.4042969	0.034750219
0.22395998	11684.193	1.4140625	0.03502439
0.22449195	11765.521	1.4238281	0.035258666
0.22735298	11851.343	1.4335938	0.035515863
0.22803247	11931.017	1.4433594	0.035704687
0.23069233	12018.84	1.453125	0.036051977
0.23249388	12097.043	1.4628906	0.036284719
0.23387522	12181.078	1.4726563	0.036581144
0.23559183	12258.905	1.4824219	0.036819119
0.23771524	12340.102	1.4921875	0.036969628
0.23941398	12414.914	1.5019531	0.037309695
0.24031699	12501.065	1.5117188	0.037535045
0.24229735	12571.764	1.5214844	0.037819773
0.24404079	12653.409	1.53125	0.038011305
0.24573058	12731.976	1.5410156	0.038268596
0.24704486	12807.974	1.5507813	0.038505398
0.24848431	12884.682	1.5605469	0.038727533
0.25019646	12965.088	1.5703125	0.039016619
0.25225729	13039.213	1.5800781	0.039250702
0.25324076	13118.757	1.5898438	0.039481923
0.25512725	13193.071	1.5996094	0.039751623
