MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
0.97551495	37649.637	5.8779297	0.16223291
0.97614974	37684.707	5.8876953	0.16246049
0.97826868	37728.543	5.8974609	0.1627236
0.98000318	37766.484	5.9072266	0.16308402
0.98165274	37810.242	5.9169922	0.16327351
0.98287761	37850.887	5.9267578	0.16365156
0.98378509	37893.906	5.9365234	0.16391955
0.9858951	37933.023	5.9462891	0.1642141
0.98840743	37974.383	5.9560547	0.16455033
0.98891258	38013.188	5.9658203	0.16480285
0.99139363	38056.195	5.9755859	0.16509393
0.99283308	38093.242	5.9853516	0.16540213
0.99349469	38138.492	5.9951172	0.16567533
0.99612772	38175.238	6.0048828	0.16597949
0.99742413	38222.699	6.0146484	0.16632074
1.0010004	38255.605	6.0244141	0.1666317
1.000978	38300.227	6.0341797	0.1667483
1.0019972	38337.621	6.0439453	0.16718806
1.0053366	38376.922	6.0537109	0.16740815
1.0058687	38419.023	6.0634766	0.16779703
1.0076076	38459.715	6.0732422	0.16799673
1.0090961	38498.574	6.0830078	0.16834742
1.0104775	38546.426	6.0927734	0.16857545
1.0117068	38584.832	6.1025391	0.16893181
1.0138617	38635.043	6.1123047	0.16926971
1.0159314	38675.727	6.1220703	0.16952628
1.0169506	38721.664	6.1318359	0.1698513
1.0182381	38763.238	6.1416016	0.17024031
1.0201424	38804.734	6.1513672	0.17043485
1.0222346	38848.438	6.1611328	0.17085043
1.0233521	38892.926	6.1708984	0.17110401
1.0250196	38932.285	6.1806641	0.17132489
1.0277555	38981.891	6.1904297	0.17166865
1.0282964	39016.574	6.2001953	0.1719508
1.0303795	39060.051	6.2099609	0.17228594
1.0330484	39102.535	6.2197266	0.17261475
1.0336027	39146.684	6.2294922	0.17282794
1.0352209	39186.332	6.2392578	0.17323005
1.0367587	39231.801	6.2490234	0.17350644
1.0388017	39265.223	6.2587891	0.17383718
1.0407329	39311.313	6.2685547	0.17414537
1.0416538	39351.328	6.2783203	0.17446892
1.043424	39387.949	6.2880859	0.17471752
1.0453284	39435.145	6.2978516	0.17505498
1.0470539	39472.809	6.3076172	0.17534856
1.0479345	39509.836	6.3173828	0.17557308
1.0500715	39553.668	6.3271484	0.17581867
1.051864	39588.859	6.3369141	0.17608333
1.0534108	39632.199	6.3466797	0.17635109
1.0543674	39671.668	6.3564453	0.17665543
1.0564551	39710.5	6.3662109	0.17705829
1.0586947	39750.266	6.3759766	0.17744236
1.0598928	39789.512	6.3857422	0.1775886
1.0614485	39827.605	6.3955078	0.17798609
1.0627002	39868.898	6.4052734	0.17826447
1.0643318	39905.938	6.4150391	0.17854463
1.0659144	39948.586	6.4248047	0.17886367
1.0676354	39988.504	6.4345703	0.17915936
1.0692761	40025.836	6.4443359	0.17940922
1.0703892	40066.344	6.4541016	0.17963615
1.073487	40102.477	6.4638672	0.17994048
1.0738581	40145.535	6.4736328	0.18023366
1.0750562	40185.23	6.4833984	0.18053238
1.0773406	40223.984	6.4931641	0.18087579
1.079397	40259.188	6.5029297	0.18111023
1.0799736	40300	6.5126953	0.18139848
1.0809705	40335.516	6.5224609	0.18167596
1.083009	40376.027	6.5322266	0.18201879
1.0841265	40414.133	6.5419922	0.18233281
1.0870904	40454.328	6.5517578	0.18255076
1.0892138	40491.57	6.5615234	0.18286775
1.0906444	40527.148	6.5712891	0.18311624
1.0922492	40564.719	6.5810547	0.1833429
1.0932148	40605.262	6.5908203	0.1837233
1.0938495	40642.602	6.6005859	0.18404052
1.0956645	40686.145	6.6103516	0.1842415
1.0973141	40720.992	6.6201172	0.18462908
1.09891	40760.5	6.6298828	0.1848626
1.1013955	40802.117	6.6396484	0.18522607
1.102464	40836.277	6.6494141	0.1853908
1.1041045	40875.445	6.6591797	0.18579572
1.105392	40915.707	6.6689453	0.18608421
1.10832	40955.02	6.6787109	0.18629251
1.1087492	40997.371	6.6884766	0.18657199
1.1112213	41036.465	6.6982422	0.186887
1.1114806	41075.844	6.7080078	0.18712278
1.1137515	41118.02	6.7177734	0.18739241
1.1151105	41156.613	6.7275391	0.18778366
1.1166527	41202.887	6.7373047	0.18797763
1.1183784	41244.195	6.7470703	0.18833521
1.1202872	41292.387	6.7568359	0.18861993
1.1221021	41333.559	6.7666016	0.18892761
1.12326	41380.328	6.7763672	0.18930292
1.1252761	41422.395	6.7861328	0.18949063
1.1268363	41467.637	6.7958984	0.18995872
1.1288077	41509.848	6.8056641	0.19024691
1.1303812	41556.938	6.8154297	0.19049475
1.132527	41604.281	6.8251953	0.19083765
1.1351957	41643.125	6.8349609	0.19109739
1.136604	41691.668	6.8447266	0.19139737
1.1371672	41730.582	6.8544922	0.19172886
1.1392102	41775.27	6.8642578	0.1920705
1.1409357	41819.703	6.8740234	0.19235773
1.1424825	41861.688	6.8837891	0.19266886
1.1454999	41900.289	6.8935547	0.19291562
1.1452854	41944.293	6.9033203	0.19328593
1.1481196	41985.637	6.9130859	0.19362171
1.149796	42034.32	6.9228516	0.19391415
1.1520848	42073.445	6.9326172	0.19420643
1.1545479	42114.461	6.9423828	0.19456279
1.1555448	42160.367	6.9521484	0.19482671
1.1561527	42197.742	6.9619141	0.19518352
1.1582583	42237.121	6.9716797	0.19541511
1.1595547	42279.852	6.9814453	0.19570741
1.1606276	42318.75	6.9912109	0.19596057
1.1635377	42359.184	7.0009766	0.19631913
1.1643916	42401.586	7.0107422	0.19663747
1.1673286	42442.039	7.0205078	0.19693463
1.168558	42482.297	7.0302734	0.19728464
1.1702836	42518.828	7.0400391	0.19758049
1.1723354	42561.75	7.0498047	0.19781381
1.1735827	42601.07	7.0595703	0.19812152
1.1740699	42639.066	7.0693359	0.19845456
1.1759474	42680.859	7.0791016	0.19883293
1.1781871	42717.148	7.0888672	0.19902265
1.1795595	42754.852	7.0986328	0.19943355
